area,bedrooms,bathrooms,balcony,location,price
573,2,2,0,Bangalore,14450000
2389,3,4,3,Bangalore,44825000
2637,3,3,3,Bangalore,44140000
3476,3,3,1,Bangalore,109345000
2971,4,4,1,Bangalore,120070000
3416,4,4,1,Bangalore,74640000
1968,3,3,3,Bangalore,34565000
2269,3,3,3,Bangalore,41105000
2671,3,3,1,Bangalore,74930000
1542,3,3,3,Bangalore,26075000
3144,5,5,1,Bangalore,100935000
1205,2,3,2,Bangalore,25930000
1019,3,4,2,Bangalore,17660000
934,3,3,2,Bangalore,12280000
857,3,4,0,Bangalore,14230000
1640,3,3,1,Bangalore,33635000
1430,2,2,3,Bangalore,26660000
857,2,2,2,Bangalore,25445000
550,2,2,3,Bangalore,12435000
2672,3,3,2,Bangalore,55985000
1822,5,5,1,Bangalore,49840000
1987,4,4,1,Bangalore,59070000
2645,3,3,2,Bangalore,70530000
3388,4,4,0,Bangalore,84315000
2387,5,5,3,Bangalore,110305000
2266,3,3,2,Bangalore,66490000
2314,3,4,1,Bangalore,100545000
1523,4,4,1,Bangalore,27815000
1666,3,3,0,Bangalore,52885000
2464,4,4,3,Bangalore,88035000
1021,2,3,1,Bangalore,20265000
1258,2,3,1,Bangalore,26635000
2297,4,5,3,Bangalore,68095000
2447,4,4,1,Bangalore,69870000
3128,4,5,1,Bangalore,102865000
2200,3,4,1,Bangalore,72725000
2120,5,6,0,Bangalore,59280000
2443,3,4,1,Bangalore,69325000
1686,3,4,3,Bangalore,43070000
2648,4,5,3,Bangalore,93315000
2058,4,4,3,Bangalore,67365000
1149,2,2,2,Bangalore,25955000
2648,3,4,1,Bangalore,108765000
991,3,3,2,Bangalore,16220000
1285,2,2,2,Bangalore,34080000
2283,3,3,0,Bangalore,66380000
704,1,1,3,Bangalore,17955000
949,2,2,0,Bangalore,24315000
1530,3,3,2,Bangalore,52060000
2175,3,3,3,Bangalore,29615000
3185,4,4,1,Bangalore,60735000
2975,3,3,0,Bangalore,84375000
2391,4,4,0,Bangalore,79010000
679,2,2,3,Bangalore,14850000
2588,4,5,0,Bangalore,30135000
571,1,1,0,Bangalore,12255000
1778,3,3,3,Bangalore,37090000
675,1,2,0,Bangalore,11805000
3215,3,3,2,Bangalore,94240000
1025,2,2,1,Bangalore,22965000
2520,3,3,2,Bangalore,89050000
2018,5,5,2,Bangalore,54730000
2363,5,6,0,Bangalore,45650000
3371,3,3,3,Bangalore,97405000
1136,3,4,0,Bangalore,19395000
2742,3,3,3,Bangalore,76675000
2855,5,6,2,Bangalore,78195000
537,2,2,1,Bangalore,9710000
2621,4,5,1,Bangalore,58395000
2122,3,4,3,Bangalore,77080000
2732,3,3,0,Bangalore,76455000
3384,3,3,0,Bangalore,88390000
2425,4,5,2,Bangalore,54660000
2111,3,3,1,Bangalore,79710000
2498,5,6,3,Bangalore,76595000
1013,3,4,2,Bangalore,29545000
1925,4,4,3,Bangalore,33245000
2727,4,4,0,Bangalore,81650000
2816,3,4,1,Bangalore,78245000
1590,5,5,2,Bangalore,26165000
1637,5,5,0,Bangalore,27120000
2083,5,6,2,Bangalore,64355000
1724,3,3,2,Bangalore,55040000
3421,5,5,0,Bangalore,110655000
1425,3,3,3,Bangalore,47550000
3064,3,3,1,Bangalore,71715000
843,2,2,3,Bangalore,15095000
1946,4,4,1,Bangalore,34425000
3415,3,4,0,Bangalore,91705000
2784,5,5,1,Bangalore,112450000
3298,4,4,0,Bangalore,107435000
3070,5,5,0,Bangalore,87020000
2309,4,5,0,Bangalore,67885000
1738,3,3,0,Bangalore,36590000
3243,4,4,1,Bangalore,89740000
3218,3,3,2,Bangalore,98930000
1158,3,3,3,Bangalore,16970000
1970,5,6,1,Bangalore,47185000
2587,3,3,3,Bangalore,89785000
2510,3,4,2,Bangalore,61790000
1314,2,3,3,Bangalore,24885000
3452,4,4,0,Bangalore,57090000
2438,3,4,0,Bangalore,52125000
2395,5,5,0,Bangalore,79350000
1040,2,3,1,Bangalore,16910000
1811,4,5,3,Bangalore,36120000
3067,3,4,1,Bangalore,84700000
846,2,2,2,Bangalore,17255000
2645,3,3,3,Bangalore,49155000
2191,4,4,2,Bangalore,66445000
1470,2,2,1,Bangalore,34570000
2745,4,4,1,Bangalore,90195000
1950,4,5,3,Bangalore,41955000
3075,4,4,3,Bangalore,107475000
1080,2,2,3,Bangalore,28935000
956,2,3,2,Bangalore,20190000
1007,2,2,1,Bangalore,15715000
3328,3,4,2,Bangalore,94030000
3498,3,3,2,Bangalore,80625000
790,1,2,2,Bangalore,20200000
3393,4,4,3,Bangalore,83585000
1534,5,5,3,Bangalore,31405000
3001,4,4,2,Bangalore,90125000
1765,4,4,1,Bangalore,44015000
1243,2,2,3,Bangalore,31460000
1739,5,5,2,Bangalore,50495000
1056,3,3,3,Bangalore,18670000
2285,4,4,3,Bangalore,51275000
3360,4,5,1,Bangalore,49965000
2789,4,4,2,Bangalore,78880000
2587,3,3,1,Bangalore,68280000
746,1,1,0,Bangalore,19085000
3489,4,4,2,Bangalore,149945000
839,2,2,1,Bangalore,12190000
1308,2,2,2,Bangalore,31100000
3144,5,5,2,Bangalore,132815000
1722,5,6,2,Bangalore,42845000
2080,5,5,0,Bangalore,53980000
2323,3,4,1,Bangalore,70900000
3204,4,4,1,Bangalore,75515000
2141,4,5,1,Bangalore,39740000
1149,3,3,3,Bangalore,31550000
2489,4,5,3,Bangalore,76440000
2365,5,6,1,Bangalore,31620000
2149,3,4,0,Bangalore,63945000
2015,3,3,1,Bangalore,84280000
1871,5,6,0,Bangalore,40170000
1891,4,4,0,Bangalore,52855000
2382,3,3,3,Bangalore,59900000
1970,3,3,2,Bangalore,33205000
1744,3,3,2,Bangalore,16160000
2408,3,3,1,Bangalore,51610000
564,1,2,0,Bangalore,7200000
2589,3,3,2,Bangalore,32700000
2032,4,4,0,Bangalore,64730000
2867,3,3,3,Bangalore,121420000
2109,4,4,3,Bangalore,62330000
1748,3,3,1,Bangalore,46775000
1659,3,3,1,Bangalore,45930000
1061,3,3,0,Bangalore,21875000
1473,3,3,0,Bangalore,33240000
1190,2,3,1,Bangalore,37525000
3126,5,5,3,Bangalore,95120000
716,2,3,0,Bangalore,16145000
3108,4,4,2,Bangalore,38545000
3036,3,3,1,Bangalore,100480000
978,2,2,3,Bangalore,15960000
1871,3,4,3,Bangalore,58225000
2060,3,3,0,Bangalore,37290000
1912,3,3,2,Bangalore,57365000
2680,5,6,0,Bangalore,81820000
1156,2,2,0,Bangalore,15905000
1419,2,3,2,Bangalore,21190000
3041,4,4,2,Bangalore,89880000
739,1,1,0,Bangalore,14840000
1340,2,3,0,Bangalore,27780000
842,2,2,2,Bangalore,15210000
1197,3,4,1,Bangalore,12310000
2914,3,3,3,Bangalore,64730000
848,2,2,0,Bangalore,15190000
1592,5,5,2,Bangalore,50760000
2257,3,3,0,Bangalore,32950000
2813,3,3,0,Bangalore,104825000
2698,3,3,1,Bangalore,86180000
2444,4,5,2,Bangalore,78645000
2104,4,4,0,Bangalore,54410000
3198,4,5,1,Bangalore,65095000
1625,3,3,2,Bangalore,31270000
2433,4,4,3,Bangalore,82735000
1020,3,4,1,Bangalore,26400000
2003,4,4,3,Bangalore,39085000
2352,3,3,1,Bangalore,33755000
1407,3,4,2,Bangalore,22350000
2165,5,5,3,Bangalore,79150000
2897,3,3,1,Bangalore,82350000
3409,4,4,0,Bangalore,107670000
3252,4,5,2,Bangalore,80210000
1467,3,4,0,Bangalore,38585000
3048,4,4,0,Bangalore,73280000
551,1,1,2,Bangalore,6680000
697,1,1,0,Bangalore,17385000
1050,2,2,0,Bangalore,30395000
1210,3,3,3,Bangalore,39340000
1207,2,2,2,Bangalore,27975000
817,2,2,3,Bangalore,11880000
3220,4,5,0,Bangalore,95545000
1367,2,2,0,Bangalore,29530000
1807,3,3,2,Bangalore,30090000
735,1,1,2,Bangalore,12130000
1877,3,4,3,Bangalore,45595000
1016,3,4,2,Bangalore,21015000
556,2,2,2,Bangalore,12855000
2612,3,4,0,Bangalore,65370000
635,1,2,3,Bangalore,13420000
3326,3,3,2,Bangalore,48265000
1810,4,4,0,Bangalore,35915000
1894,3,3,2,Bangalore,46605000
2420,3,3,1,Bangalore,103970000
816,3,4,2,Bangalore,24405000
2509,4,4,3,Bangalore,53555000
2830,3,3,3,Bangalore,73860000
759,1,1,2,Bangalore,10120000
2051,4,4,0,Bangalore,55835000
2766,3,3,1,Bangalore,66790000
1642,3,4,2,Bangalore,41015000
526,1,2,2,Bangalore,6810000
702,1,1,1,Bangalore,14380000
2433,4,4,2,Bangalore,72165000
2657,3,3,0,Bangalore,95695000
3348,4,4,2,Bangalore,93390000
2366,3,3,0,Bangalore,45850000
3419,3,3,2,Bangalore,128715000
2965,3,4,2,Bangalore,93150000
1701,3,3,1,Bangalore,42695000
1581,5,5,2,Bangalore,31610000
2347,3,4,3,Bangalore,48090000
2353,3,3,2,Bangalore,81795000
1581,3,3,3,Bangalore,43230000
1762,4,4,1,Bangalore,22600000
801,2,2,3,Bangalore,15200000
1451,3,4,0,Bangalore,41155000
2199,3,3,3,Bangalore,75790000
1653,3,3,0,Bangalore,41625000
840,2,2,2,Bangalore,15730000
597,1,1,3,Bangalore,9570000
1338,3,3,3,Bangalore,33240000
1657,3,4,3,Bangalore,48900000
1134,3,4,3,Bangalore,12360000
3126,3,3,2,Bangalore,98850000
2111,4,4,0,Bangalore,71255000
2484,5,5,0,Bangalore,77765000
829,2,3,1,Bangalore,19065000
2778,3,4,1,Bangalore,83805000
2081,3,4,0,Bangalore,76710000
2920,5,5,0,Bangalore,57645000
569,1,2,0,Bangalore,5315000
3154,5,5,2,Bangalore,57365000
993,2,2,3,Bangalore,16825000
2676,4,4,3,Bangalore,33805000
2566,4,4,3,Bangalore,81460000
2121,3,3,2,Bangalore,62400000
1152,2,2,0,Bangalore,18310000
3480,3,3,0,Bangalore,72765000
2272,4,4,3,Bangalore,46710000
2735,3,3,2,Bangalore,48535000
908,2,2,1,Bangalore,19330000
3393,5,5,1,Bangalore,132815000
711,1,1,2,Bangalore,17315000
542,1,1,1,Bangalore,8430000
2475,4,5,0,Bangalore,72140000
3290,4,5,3,Bangalore,95995000
2984,3,3,3,Bangalore,79720000
1237,3,4,2,Bangalore,18925000
2872,3,3,1,Bangalore,66190000
1548,5,5,3,Bangalore,34245000
1889,5,5,0,Bangalore,49930000
3446,4,4,3,Bangalore,98035000
3360,4,4,0,Bangalore,102630000
2639,5,6,1,Bangalore,67280000
3297,3,4,0,Bangalore,92280000
3116,4,4,0,Bangalore,91820000
1437,2,2,1,Bangalore,13765000
1300,2,2,2,Bangalore,26480000
733,1,1,2,Bangalore,17470000
2495,4,4,1,Bangalore,72350000
2821,5,6,0,Bangalore,61370000
2706,3,3,0,Bangalore,67985000
3490,4,5,2,Bangalore,99210000
1459,3,3,1,Bangalore,23470000
2096,4,5,1,Bangalore,57555000
1219,3,3,2,Bangalore,24155000
3378,5,5,0,Bangalore,98800000
903,3,3,3,Bangalore,8400000
3176,5,5,1,Bangalore,80490000
890,2,2,3,Bangalore,15605000
3305,4,4,1,Bangalore,91725000
2349,3,3,2,Bangalore,77185000
716,2,3,1,Bangalore,13325000
1442,3,3,1,Bangalore,19675000
2967,5,6,1,Bangalore,83370000
2375,5,5,0,Bangalore,35330000
893,2,2,2,Bangalore,18800000
2233,3,3,0,Bangalore,53955000
1553,4,4,2,Bangalore,33780000
2885,4,4,2,Bangalore,117720000
836,3,3,0,Bangalore,12635000
1915,3,4,0,Bangalore,53210000
860,3,4,2,Bangalore,20980000
2336,3,4,3,Bangalore,66360000
791,1,1,0,Bangalore,15075000
2359,5,5,2,Bangalore,59155000
2669,3,3,2,Bangalore,71775000
2396,3,3,3,Bangalore,62365000
1092,2,2,0,Bangalore,18370000
3488,5,6,2,Bangalore,83625000
750,1,1,3,Bangalore,20485000
1232,2,3,1,Bangalore,25795000
2039,3,3,2,Bangalore,36695000
1957,3,3,0,Bangalore,45215000
1813,5,5,2,Bangalore,40845000
2765,3,3,0,Bangalore,57940000
721,1,2,2,Bangalore,10760000
1360,2,2,2,Bangalore,16255000
892,2,2,0,Bangalore,13640000
3329,3,4,3,Bangalore,93180000
649,1,1,3,Bangalore,11835000
991,2,2,1,Bangalore,15905000
2414,4,4,2,Bangalore,56760000
3348,4,5,0,Bangalore,90190000
2122,4,4,3,Bangalore,62580000
558,1,2,1,Bangalore,10565000
742,1,1,0,Bangalore,24490000
1931,3,4,0,Bangalore,50035000
2789,3,3,1,Bangalore,84730000
1181,3,3,3,Bangalore,33690000
1582,3,3,2,Bangalore,33770000
1444,2,2,3,Bangalore,15210000
3066,3,3,3,Bangalore,97105000
3405,4,4,3,Bangalore,109990000
2642,4,4,3,Bangalore,114115000
1948,5,5,0,Bangalore,34635000
1304,2,2,3,Bangalore,26335000
1550,3,4,3,Bangalore,27770000
1756,3,3,2,Bangalore,51105000
638,2,3,1,Bangalore,10310000
2495,3,3,1,Bangalore,65020000
2828,4,4,0,Bangalore,107000000
2491,4,4,0,Bangalore,56200000
1532,3,4,1,Bangalore,29310000
1012,2,2,0,Bangalore,15120000
1146,3,4,0,Bangalore,26940000
3101,5,5,1,Bangalore,105265000
2326,5,6,0,Bangalore,59280000
3231,3,3,1,Bangalore,91785000
2295,3,3,1,Bangalore,64660000
529,1,1,2,Bangalore,12915000
590,1,1,1,Bangalore,12015000
3315,3,4,2,Bangalore,100500000
2679,3,3,3,Bangalore,79530000
1261,3,3,2,Bangalore,15975000
668,2,2,2,Bangalore,12360000
1384,3,4,2,Bangalore,24815000
2571,3,4,2,Bangalore,64475000
815,3,3,0,Bangalore,21610000
1726,3,3,3,Bangalore,42510000
1031,2,2,0,Bangalore,22350000
2200,3,3,3,Bangalore,42895000
1674,4,4,3,Bangalore,33920000
3077,3,4,3,Bangalore,71540000
750,1,2,2,Bangalore,18195000
2247,4,4,2,Bangalore,85065000
2356,3,3,1,Bangalore,49340000
1035,2,3,1,Bangalore,16760000
853,2,2,1,Bangalore,18065000
775,2,3,2,Bangalore,18475000
3376,3,3,3,Bangalore,71295000
1083,2,3,1,Bangalore,15810000
1010,3,4,1,Bangalore,35700000
3292,4,4,1,Bangalore,80635000
1923,5,6,1,Bangalore,33825000
3051,3,3,3,Bangalore,101980000
2746,4,4,3,Bangalore,71730000
3158,3,4,3,Bangalore,115885000
1406,2,2,1,Bangalore,28345000
2736,4,4,3,Bangalore,41520000
3273,4,4,0,Bangalore,122095000
2055,5,5,1,Bangalore,66375000
2275,3,3,1,Bangalore,51260000
2016,3,4,0,Bangalore,48035000
2660,3,3,0,Bangalore,72675000
3473,3,3,2,Bangalore,141490000
1654,3,3,2,Bangalore,42385000
2388,4,4,3,Bangalore,85185000
2805,5,5,3,Bangalore,107745000
1253,2,2,2,Bangalore,28975000
1872,3,3,3,Bangalore,41695000
2974,3,3,1,Bangalore,87840000
651,1,2,3,Bangalore,10875000
1040,3,3,1,Bangalore,27530000
1581,3,3,1,Bangalore,38555000
3198,4,4,1,Bangalore,107805000
1365,2,2,0,Bangalore,10465000
1535,5,5,1,Bangalore,25430000
3316,4,5,1,Bangalore,83160000
1567,5,6,0,Bangalore,43385000
1741,3,3,3,Bangalore,43280000
2026,3,3,3,Bangalore,65760000
3366,4,5,1,Bangalore,113285000
2484,4,4,2,Bangalore,55655000
3485,3,3,2,Bangalore,25035000
1395,2,3,2,Bangalore,17450000
537,2,3,2,Bangalore,12355000
865,2,2,2,Bangalore,15380000
2227,5,6,3,Bangalore,76115000
2626,3,3,2,Bangalore,78500000
3303,4,4,3,Bangalore,115035000
1136,2,2,3,Bangalore,30020000
1781,4,4,3,Bangalore,40645000
1845,3,3,1,Bangalore,50205000
998,2,2,1,Bangalore,25975000
2107,5,5,2,Bangalore,66615000
609,1,1,2,Bangalore,8805000
2887,3,3,0,Bangalore,103000000
2109,4,4,3,Bangalore,56830000
2863,3,3,1,Bangalore,47290000
1364,2,2,0,Bangalore,37140000
1879,3,4,2,Bangalore,41170000
3466,4,4,0,Bangalore,99410000
2323,4,4,0,Bangalore,40930000
1110,2,2,3,Bangalore,30625000
841,2,2,3,Bangalore,19175000
2509,3,4,0,Bangalore,37835000
2567,3,3,1,Bangalore,88030000
1151,3,4,1,Bangalore,27260000
1959,4,4,3,Bangalore,30735000
2862,3,3,1,Bangalore,66210000
3293,4,4,2,Bangalore,90695000
2934,4,4,2,Bangalore,64685000
3412,3,3,3,Bangalore,114990000
2504,3,3,0,Bangalore,100915000
3283,3,3,2,Bangalore,89460000
1451,2,2,2,Bangalore,29585000
2647,3,3,2,Bangalore,42735000
2375,3,3,2,Bangalore,65740000
2650,4,5,3,Bangalore,72395000
1213,2,2,3,Bangalore,24470000
3000,3,4,3,Bangalore,118990000
2650,3,3,1,Bangalore,74560000
1201,3,3,0,Bangalore,46195000
2367,5,5,1,Bangalore,85080000
1743,5,6,1,Bangalore,41410000
548,1,1,3,Bangalore,12150000
3332,3,3,2,Bangalore,107185000
505,2,2,1,Bangalore,9200000
1326,2,2,2,Bangalore,24750000
2056,4,4,2,Bangalore,67560000
1794,5,6,3,Bangalore,35330000
3200,5,5,2,Bangalore,67930000
677,2,2,2,Bangalore,11215000
1040,3,4,1,Bangalore,20120000
1781,3,3,3,Bangalore,34415000
1500,5,6,1,Bangalore,40795000
1929,4,5,1,Bangalore,9515000
2082,3,3,0,Bangalore,62650000
2443,3,3,1,Bangalore,75320000
3042,3,3,0,Bangalore,92625000
2662,3,4,1,Bangalore,74790000
612,1,2,3,Bangalore,9590000
643,1,1,2,Bangalore,12790000
889,3,3,3,Bangalore,10625000
2959,5,5,2,Bangalore,86465000
3444,4,4,1,Bangalore,91720000
3333,5,5,0,Bangalore,88005000
1341,3,3,2,Bangalore,39265000
2954,4,4,3,Bangalore,69565000
2559,4,4,2,Bangalore,72115000
663,2,2,1,Bangalore,12550000
3319,3,3,1,Bangalore,93230000
2492,4,4,0,Bangalore,101310000
2767,3,3,3,Bangalore,82690000
3333,3,3,1,Bangalore,96810000
2513,3,3,0,Bangalore,33555000
2333,4,4,1,Bangalore,43560000
3126,5,5,3,Bangalore,72950000
878,2,2,3,Bangalore,14750000
2152,3,3,0,Bangalore,58440000
3038,4,4,3,Bangalore,131405000
2126,3,3,2,Bangalore,49440000
1004,2,2,2,Bangalore,22045000
2523,5,5,1,Bangalore,92095000
2718,5,5,2,Bangalore,70600000
2902,4,4,2,Bangalore,57635000
1714,4,4,2,Bangalore,37750000
1115,2,2,2,Bangalore,18200000
855,2,2,3,Bangalore,18860000
2394,4,4,1,Bangalore,70295000
2001,5,5,1,Bangalore,46030000
2468,3,3,1,Bangalore,86750000
3178,3,4,1,Bangalore,103345000
2018,4,4,2,Bangalore,66200000
1865,3,3,2,Bangalore,42250000
927,2,2,1,Bangalore,20780000
3278,3,4,1,Bangalore,80245000
2790,4,4,2,Bangalore,71110000
2352,3,3,3,Bangalore,104605000
2447,4,4,1,Bangalore,40915000
1231,2,2,2,Bangalore,21880000
1751,5,5,3,Bangalore,43190000
2995,3,3,0,Bangalore,102490000
3151,3,3,2,Bangalore,51370000
2632,3,3,0,Bangalore,78420000
597,1,1,2,Bangalore,11970000
757,2,2,2,Bangalore,19745000
2775,3,3,1,Bangalore,94310000
2181,3,3,0,Bangalore,56190000
1997,5,5,0,Bangalore,57025000
1327,2,2,0,Bangalore,22750000
2428,3,3,1,Bangalore,82680000
3191,5,5,0,Bangalore,94925000
2685,3,4,3,Bangalore,78930000
2497,4,4,1,Bangalore,87505000
2942,5,6,3,Bangalore,102870000
2820,3,4,2,Bangalore,95855000
1217,3,4,2,Bangalore,24975000
551,1,1,2,Bangalore,14510000
2234,5,5,0,Bangalore,52035000
3302,5,5,2,Bangalore,67665000
3257,4,5,0,Bangalore,63965000
2801,4,5,3,Bangalore,91735000
3163,3,4,0,Bangalore,84565000
2059,3,3,3,Bangalore,31280000
1389,2,2,2,Bangalore,27490000
3270,4,4,0,Bangalore,102040000
1672,4,4,2,Bangalore,32630000
687,2,2,2,Bangalore,18445000
744,1,2,1,Bangalore,22700000
672,2,2,2,Bangalore,16960000
2624,5,5,3,Bangalore,33350000
568,1,1,1,Bangalore,12960000
1369,2,2,3,Bangalore,36395000
3315,3,4,0,Bangalore,105050000
3458,3,3,1,Bangalore,112455000
2380,3,3,1,Bangalore,63945000
2468,3,3,0,Bangalore,69755000
1191,2,3,1,Bangalore,20570000
3029,3,3,1,Bangalore,100555000
2854,4,4,0,Bangalore,109310000
2719,4,5,0,Bangalore,79790000
2620,4,5,3,Bangalore,60425000
1641,3,3,1,Bangalore,42470000
1834,3,3,0,Bangalore,52040000
2295,3,4,0,Bangalore,61735000
2663,3,3,3,Bangalore,77300000
1268,2,2,2,Bangalore,26015000
1848,4,4,1,Bangalore,60110000
1417,3,3,3,Bangalore,20780000
775,1,1,2,Bangalore,12410000
2341,3,3,2,Bangalore,57315000
2627,4,5,0,Bangalore,51175000
2953,3,4,2,Bangalore,104920000
3063,3,3,3,Bangalore,102145000
515,1,1,0,Bangalore,9035000
1257,3,3,1,Bangalore,34150000
2533,3,4,0,Bangalore,65595000
957,3,3,3,Bangalore,19415000
1897,3,3,3,Bangalore,51745000
1614,5,6,1,Bangalore,37250000
1095,2,3,3,Bangalore,16865000
1037,2,2,3,Bangalore,21100000
1745,3,3,1,Bangalore,26295000
2066,4,4,1,Bangalore,81640000
706,2,2,1,Bangalore,14885000
3081,3,3,0,Bangalore,57650000
1218,2,3,1,Bangalore,20835000
1244,2,2,2,Bangalore,21780000
2823,3,4,2,Bangalore,31685000
3001,3,3,1,Bangalore,74425000
2332,4,4,2,Bangalore,103335000
697,1,1,3,Bangalore,10475000
2641,4,4,2,Bangalore,84050000
3365,3,4,0,Bangalore,131115000
2469,3,3,1,Bangalore,89815000
3322,3,4,3,Bangalore,97900000
3363,3,4,1,Bangalore,105600000
1732,5,5,3,Bangalore,30420000
2180,5,5,1,Bangalore,73325000
3288,3,4,2,Bangalore,78375000
1082,3,3,3,Bangalore,5365000
1366,2,2,1,Bangalore,18750000
2892,3,4,2,Bangalore,151675000
566,2,2,2,Bangalore,13635000
2498,3,3,3,Bangalore,49830000
3079,3,3,2,Bangalore,89145000
3456,3,4,2,Bangalore,94115000
1407,3,3,2,Bangalore,26920000
2253,3,3,1,Bangalore,76580000
1202,3,3,0,Bangalore,24725000
535,1,2,0,Bangalore,12090000
1297,2,2,3,Bangalore,21330000
942,3,3,0,Bangalore,27635000
2330,4,4,3,Bangalore,82355000
2560,3,4,2,Bangalore,65155000
2269,3,3,2,Bangalore,50375000
706,1,1,2,Bangalore,15835000
1236,3,3,3,Bangalore,23750000
1738,3,3,3,Bangalore,22085000
2832,4,5,0,Bangalore,57865000
2918,4,4,2,Bangalore,99275000
2077,4,4,3,Bangalore,57905000
1144,2,3,1,Bangalore,23235000
3373,4,4,3,Bangalore,131475000
2194,3,4,1,Bangalore,59895000
2660,4,5,1,Bangalore,86400000
2464,3,3,3,Bangalore,39830000
948,3,3,2,Bangalore,14180000
3129,3,3,2,Bangalore,94970000
3332,4,4,1,Bangalore,116180000
3374,3,3,2,Bangalore,64830000
1374,2,2,1,Bangalore,35660000
2085,4,5,2,Bangalore,63580000
1430,2,2,2,Bangalore,24870000
2461,3,3,1,Bangalore,67425000
2569,3,3,3,Bangalore,45440000
2852,3,3,2,Bangalore,88805000
609,1,1,1,Bangalore,11725000
1223,3,3,0,Bangalore,33105000
942,2,2,1,Bangalore,16935000
760,1,1,1,Bangalore,18180000
2096,3,3,1,Bangalore,56835000
1450,3,3,3,Bangalore,35375000
3356,3,3,1,Bangalore,95320000
2234,3,3,2,Bangalore,43915000
2653,3,4,0,Bangalore,74050000
2535,4,4,3,Bangalore,65880000
2621,3,3,3,Bangalore,100060000
1980,3,4,1,Bangalore,28715000
3101,4,5,2,Bangalore,102460000
3275,3,3,2,Bangalore,98270000
2165,3,3,0,Bangalore,82855000
2405,4,4,0,Bangalore,39405000
2547,3,4,2,Bangalore,93710000
2252,3,4,3,Bangalore,78920000
1756,4,5,3,Bangalore,44175000
1241,3,4,0,Bangalore,24735000
1997,4,4,2,Bangalore,41720000
1574,4,4,3,Bangalore,42635000
961,3,3,0,Bangalore,23925000
1145,3,3,1,Bangalore,25450000
2070,5,5,2,Bangalore,54570000
1302,2,2,0,Bangalore,18485000
1075,2,3,2,Bangalore,17715000
2405,5,5,0,Bangalore,73750000
1044,2,2,1,Bangalore,9610000
918,3,3,1,Bangalore,17445000
2900,4,4,3,Bangalore,71650000
2474,5,5,0,Bangalore,51455000
503,1,1,3,Bangalore,13995000
715,1,1,3,Bangalore,18260000
2713,3,3,3,Bangalore,95085000
1886,5,6,2,Bangalore,48500000
1087,2,2,3,Bangalore,18105000
1759,3,4,3,Bangalore,50395000
2912,4,4,2,Bangalore,132575000
1789,3,3,2,Bangalore,37560000
1772,3,3,3,Bangalore,65465000
2734,5,5,3,Bangalore,82100000
2562,4,5,2,Bangalore,66775000
1036,2,2,3,Bangalore,24030000
1447,2,2,0,Bangalore,27070000
886,3,4,0,Bangalore,14075000
2166,3,3,0,Bangalore,42830000
2935,4,4,3,Bangalore,79430000
1098,2,2,1,Bangalore,25375000
1052,2,2,3,Bangalore,19635000
2059,3,3,3,Bangalore,59915000
3386,3,3,2,Bangalore,126990000
1840,3,3,3,Bangalore,33895000
2082,5,5,0,Bangalore,39505000
1093,3,3,0,Bangalore,25105000
854,3,3,1,Bangalore,21290000
1802,3,4,1,Bangalore,46435000
3000,3,3,0,Bangalore,72870000
2211,5,5,1,Bangalore,91385000
2568,4,4,0,Bangalore,61925000
998,3,4,0,Bangalore,15485000
1911,4,4,1,Bangalore,27430000
980,3,3,2,Bangalore,12670000
2477,3,3,0,Bangalore,80495000
3154,4,5,2,Bangalore,90465000
2177,3,3,1,Bangalore,41815000
2884,3,3,1,Bangalore,52310000
2819,4,4,2,Bangalore,65270000
3338,5,5,1,Bangalore,80655000
1509,3,3,1,Bangalore,36510000
3413,5,5,1,Bangalore,87800000
1750,4,4,2,Bangalore,49110000
2506,3,3,2,Bangalore,51140000
3085,3,3,1,Bangalore,98745000
2510,4,5,2,Bangalore,78365000
3468,4,4,3,Bangalore,120365000
1748,4,4,1,Bangalore,53940000
1489,2,3,2,Bangalore,37395000
1722,3,3,0,Bangalore,37020000
2809,5,6,0,Bangalore,93305000
3195,3,3,3,Bangalore,127475000
1715,3,3,1,Bangalore,32420000
1300,2,2,3,Bangalore,17540000
3088,3,4,1,Bangalore,49010000
1147,3,3,0,Bangalore,28255000
1425,3,3,3,Bangalore,16645000
3355,3,3,0,Bangalore,104465000
3330,4,5,1,Bangalore,101190000
1143,3,3,2,Bangalore,17015000
2349,3,3,1,Bangalore,68520000
1398,3,3,1,Bangalore,30820000
2844,5,5,1,Bangalore,96655000
3335,3,3,2,Bangalore,69800000
1744,4,5,2,Bangalore,36220000
1485,2,2,1,Bangalore,28185000
3134,3,3,1,Bangalore,93985000
3386,3,3,1,Bangalore,118915000
709,2,2,3,Bangalore,19625000
525,2,2,2,Bangalore,14245000
861,3,3,2,Bangalore,11600000
717,1,1,3,Bangalore,16430000
1186,2,2,3,Bangalore,13190000
1238,2,3,1,Bangalore,22105000
3243,4,4,0,Bangalore,61690000
3266,4,4,0,Bangalore,103715000
2437,3,3,0,Bangalore,68620000
1262,2,3,0,Bangalore,26575000
671,1,1,3,Bangalore,14195000
2483,3,3,3,Bangalore,124345000
2735,3,4,1,Bangalore,66235000
2984,4,4,2,Bangalore,102380000
1905,3,4,2,Bangalore,34115000
1158,2,3,0,Bangalore,21245000
2329,3,3,2,Bangalore,77680000
2504,3,4,1,Bangalore,65535000
2445,3,3,0,Bangalore,103380000
875,2,3,3,Bangalore,14155000
